roi,time_ms,t_value,p_value,p_fdr,sig,mean_diff_uV
Frontal ROI,-100.0,-1.4827357652259225,0.1722917968045237,0.35726084841821365,False,-0.24288731665166755
Frontal ROI,-99.0,-1.396572622569874,0.19602394801345574,0.35726084841821365,False,-0.20289704711912976
Frontal ROI,-98.0,-1.2940883396450866,0.22785394994022035,0.37494276738989313,False,-0.15482062707970407
Frontal ROI,-97.0,-1.1402633182291289,0.28361144992664855,0.43408652052091845,False,-0.10392858584000546
Frontal ROI,-96.0,-0.8352449729791854,0.42519644531033995,0.5479093900046843,False,-0.056397867312292925
Frontal ROI,-95.0,-0.30586750196953744,0.7666623369879687,0.8423672386027681,False,-0.017804667505139846
Frontal ROI,-94.0,0.13024892618695572,0.8992342281933549,0.9450722548179037,False,0.008219506377987023
Frontal ROI,-93.0,0.29088170600714575,0.7777337269015305,0.8531945892926024,False,0.02078126759155157
Frontal ROI,-92.0,0.28362664638018786,0.7831129899589011,0.8568898853122449,False,0.02175005931538735
Frontal ROI,-91.0,0.19183417320867094,0.852130448242733,0.9119747239971845,False,0.015020565744431258
Frontal ROI,-90.0,0.06699985806227732,0.9480466179612932,0.9758893967560448,False,0.005259575530644545
Frontal ROI,-89.0,-0.043201895670984064,0.9664838965619731,0.9861793471469332,False,-0.003446959925011267
Frontal ROI,-88.0,-0.1033410689509429,0.9199583856448375,0.961089162946395,False,-0.008605994919223819
Frontal ROI,-87.0,-0.10956565896850072,0.9151579760274396,0.9589323485728479,False,-0.009683545534676773
Frontal ROI,-86.0,-0.08299889909222237,0.935669118471755,0.9674101062665196,False,-0.007770382379952911
Frontal ROI,-85.0,-0.048846543217756964,0.9621084138762648,0.9845810191638855,False,-0.0047653017789590305
Frontal ROI,-84.0,-0.024965265262356137,0.9806274470846732,0.9914413159589102,False,-0.00247983202018488
Frontal ROI,-83.0,-0.020910622221396502,0.9837732111467674,0.9914413159589102,False,-0.0020684987409896327
Frontal ROI,-82.0,-0.04106840332899243,0.9681380031095581,0.9864313084008725,False,-0.0039886379315055235
Frontal ROI,-81.0,-0.08824938399426425,0.9316109368925407,0.9674101062665196,False,-0.008397306182611886
Frontal ROI,-80.0,-0.1665933372582238,0.8713727466383565,0.926907883753396,False,-0.01565768105190991
Frontal ROI,-79.0,-0.28304207346099575,0.7835469564695421,0.8568898853122449,False,-0.02657209428993799
Frontal ROI,-78.0,-0.44526620462333244,0.666644330002669,0.7594693689584573,False,-0.04211566113518741
Frontal ROI,-77.0,-0.654234793406345,0.5293218238696301,0.6386481902454574,False,-0.06273197275412119
Frontal ROI,-76.0,-0.8961943217162466,0.3934882220772694,0.5243796129318272,False,-0.08753297662639545
Frontal ROI,-75.0,-1.1456480147367487,0.2814894229715144,0.43367102622642173,False,-0.11385521268048224
Frontal ROI,-74.0,-1.379981293394747,0.20090409285627428,0.35744611444733065,False,-0.137502462317246
Frontal ROI,-73.0,-1.5853605097611663,0.14734564028617358,0.34544914327962434,False,-0.15370393316553452
Frontal ROI,-72.0,-1.7372605896813194,0.11635094364372323,0.2944476949250902,False,-0.15849473823012017
Frontal ROI,-71.0,-1.7583386338188038,0.11255642591136544,0.28796370278783645,False,-0.15003885315587898
Frontal ROI,-70.0,-1.52768871380552,0.16093820060314795,0.35373680087939186,False,-0.12942262138325739
Frontal ROI,-69.0,-1.0836446064945806,0.30669771697389153,0.453576159490924,False,-0.10062402895130895
Frontal ROI,-68.0,-0.6521365161388851,0.5306136049498436,0.6391067647248116,False,-0.06962259305515758
Frontal ROI,-67.0,-0.3566658694085369,0.7295609703618793,0.8143666245599958,False,-0.04288660375076864
Frontal ROI,-66.0,-0.19994094109169758,0.8459714683546596,0.9081562010974218,False,-0.025691121677942175
Frontal ROI,-65.0,-0.16085115214771048,0.8757633033831935,0.9287595698511628,False,-0.02080723934236251
Frontal ROI,-64.0,-0.2274918638019443,0.8251251005215463,0.8926121843604999,False,-0.027998424887740403
Frontal ROI,-63.0,-0.3980507330980534,0.6998698638622087,0.7887600877289522,False,-0.044460418016634515
Frontal ROI,-62.0,-0.6694812427834542,0.5199921314833079,0.6317408737778143,False,-0.06596463037572664
Frontal ROI,-61.0,-1.0063481297589492,0.3405365225992146,0.4812824643992932,False,-0.08819417335837461
Frontal ROI,-60.0,-1.3038757287528366,0.22463710145644333,0.3731530998127175,False,-0.10773347121643966
Frontal ROI,-59.0,-1.4525940395389947,0.1802927150088828,0.35726084841821365,False,-0.12239832189395095
Frontal ROI,-58.0,-1.4627409897325911,0.1775637935891444,0.35726084841821365,False,-0.13095806212662925
Frontal ROI,-57.0,-1.4098729409884205,0.19218566672185225,0.35726084841821365,False,-0.13261382701272906
Frontal ROI,-56.0,-1.338146887154993,0.21367195417851825,0.3673614124350719,False,-0.12668255207801726
Frontal ROI,-55.0,-1.2488880770298603,0.2432121034237852,0.3900361071729677,False,-0.11273262421078496
Frontal ROI,-54.0,-1.1119013708510892,0.29499857063577284,0.44186751712751443,False,-0.09106379239370818
Frontal ROI,-53.0,-0.8733676832000014,0.4051625190814325,0.532868528848188,False,-0.06316017044107189
Frontal ROI,-52.0,-0.48857038225245913,0.636829642413153,0.7341080585684526,False,-0.03174005592743147
Frontal ROI,-51.0,-0.004181800955805889,0.9967546410042163,0.9967546410042162,False,-0.0002606323891258977
Frontal ROI,-50.0,0.4327685044137268,0.6753683599135071,0.7660731720054507,False,0.027948365042748412
Frontal ROI,-49.0,0.7193513968859154,0.4901804286841489,0.6049585924429373,False,0.05053726265931776
Frontal ROI,-48.0,0.8554414322230443,0.414499447067719,0.5390799858895566,False,0.06659677061527225
Frontal ROI,-47.0,0.8849347142458139,0.39921663657001527,0.5280204947841145,False,0.07656130276904949
Frontal ROI,-46.0,0.8521946382609221,0.4162064169744695,0.5400554898622,False,0.08168332799220487
Frontal ROI,-45.0,0.790765349442954,0.4494157950978962,0.5686651125697206,False,0.08339346263619561
Frontal ROI,-44.0,0.7233350795270183,0.48784623669630434,0.6042053214206878,False,0.08284764548493596
Frontal ROI,-43.0,0.6635066113971727,0.523636271258034,0.6350675192939133,False,0.08079718529107063
Frontal ROI,-42.0,0.6182807522987984,0.5517139676202322,0.659985480037172,False,0.07773006385328196
Frontal ROI,-41.0,0.5912919929851614,0.5688761352459075,0.6759019844192902,False,0.07413191279011108
Frontal ROI,-40.0,0.585846874604238,0.5723747432230476,0.6759342747782647,False,0.07071556918744644
Frontal ROI,-39.0,0.6067886464178643,0.558985219949176,0.6664092503135586,False,0.06852531074055156
Frontal ROI,-38.0,0.6599886919850625,0.5257891520083033,0.6365771944003811,False,0.06887005479800987
Frontal ROI,-37.0,0.7474764784588614,0.473852189030892,0.5895319621346842,False,0.07306633094389706
Frontal ROI,-36.0,0.8584312856956445,0.41293186354035627,0.538039472754256,False,0.08200109690616815
Frontal ROI,-35.0,0.9649029030143572,0.35980289194387194,0.49649965994616974,False,0.09561090850744636
Frontal ROI,-34.0,1.0356670111677884,0.32738231308684484,0.46931493143942377,False,0.11249190861507245
Frontal ROI,-33.0,1.061309689188867,0.31619777687391576,0.4607761210071285,False,0.12991269085104368
Frontal ROI,-32.0,1.0583304000779408,0.3174819778123296,0.4607761210071285,False,0.14439976200228208
Frontal ROI,-31.0,1.0511774734840744,0.32058156223096157,0.46240262371173674,False,0.1528042473729559
Frontal ROI,-30.0,1.0611376602769231,0.3162718197370993,0.4607761210071285,False,0.1534600005014019
Frontal ROI,-29.0,1.10750999496055,0.2967934235894644,0.4429815426983435,False,0.14689447340403775
Frontal ROI,-28.0,1.2079087346911708,0.25786420728299053,0.4043910722715355,False,0.1356904713612695
Frontal ROI,-27.0,1.3516231698316945,0.20948579208543971,0.36529736381067973,False,0.1235000511615308
Frontal ROI,-26.0,1.4356138613537361,0.18494105155947566,0.35726084841821365,False,0.113661722186295
Frontal ROI,-25.0,1.3886564214393047,0.1983395757221866,0.35726084841821365,False,0.10809086684288016
Frontal ROI,-24.0,1.345242082528426,0.2114592121004185,0.3673614124350719,False,0.10694388067789591
Frontal ROI,-23.0,1.396760994116081,0.19596912996567487,0.35726084841821365,False,0.10910427441946784
Frontal ROI,-22.0,1.502197673062522,0.16729260043070135,0.35726084841821365,False,0.11309263757450286
Frontal ROI,-21.0,1.5372737878130653,0.15860464095205623,0.35373680087939186,False,0.11783067867930024
Frontal ROI,-20.0,1.4681256647471312,0.17613032871318296,0.35726084841821365,False,0.12287504855216849
Frontal ROI,-19.0,1.4045424576863574,0.19371612886959105,0.35726084841821365,False,0.12811934972153943
Frontal ROI,-18.0,1.4261605147060343,0.18757369972608004,0.35726084841821365,False,0.13327421978271642
Frontal ROI,-17.0,1.5559425724040314,0.1541456302496134,0.3514428187244807,False,0.1374946164615727
Frontal ROI,-16.0,1.7807496255597366,0.10864751434535157,0.2800070130738656,False,0.13935343580773624
Frontal ROI,-15.0,1.99778142409265,0.07682711513996388,0.2569214864659644,False,0.1371341310442033
Frontal ROI,-14.0,1.986338847695219,0.0782567535232393,0.2586989325092765,False,0.12928185983725254
Frontal ROI,-13.0,1.6890056364237296,0.1254845821227955,0.31082930059392105,False,0.11483627322156895
Frontal ROI,-12.0,1.2833253256713313,0.23143579703708153,0.3781736450419444,False,0.09371440868309236
Frontal ROI,-11.0,0.8706287436411254,0.4065794933111674,0.5329698898769593,False,0.06678231721027161
Frontal ROI,-10.0,0.45573022398196583,0.6593803389578603,0.7540385279110279,False,0.0357278397801764
Frontal ROI,-9.0,0.03545608203993766,0.9724900091500052,0.9885518601560811,False,0.002805127806027158
Frontal ROI,-8.0,-0.36871496391539854,0.7208644761752651,0.8059425802214686,False,-0.02947838225562016
Frontal ROI,-7.0,-0.7202743061857547,0.48963903389292396,0.6049585924429373,False,-0.05870473963830179
Frontal ROI,-6.0,-0.9801804792669564,0.35260903762433116,0.49132576594782185,False,-0.08293266164442785
Frontal ROI,-5.0,-1.1129747116748598,0.2945611719015103,0.44186751712751443,False,-0.10112613297000077
Frontal ROI,-4.0,-1.117855075520542,0.2925787960085087,0.4401238969999241,False,-0.11353552218610172
Frontal ROI,-3.0,-1.0489594240062041,0.3215474116097197,0.46284339946286146,False,-0.12185377203007106
Frontal ROI,-2.0,-0.9743270406665939,0.3553525867839453,0.49132576594782185,False,-0.12898004401859248
Frontal ROI,-1.0,-0.9367204401303417,0.37335575711588076,0.50522747055005,False,-0.1383735010543805
Frontal ROI,0.0,-0.952779024147024,0.3655882929634463,0.49905458095583144,False,-0.15317556172144078
Frontal ROI,1.0,-1.0223134146094959,0.3333249208720425,0.4743761446006928,False,-0.17537590781633128
Frontal ROI,2.0,-1.131942088290546,0.286915683175509,0.43723455196963434,False,-0.20523484428540514
Frontal ROI,3.0,-1.256390246681051,0.24060529005757728,0.38862743854922044,False,-0.2410483165483106
Frontal ROI,4.0,-1.365386726926261,0.20528247374583714,0.3615653620498287,False,-0.2792631821190487
Frontal ROI,5.0,-1.4374459758865887,0.18443455076996834,0.35726084841821365,False,-0.3149511130832056
Frontal ROI,6.0,-1.4692529677429509,0.17583151022673202,0.35726084841821365,False,-0.3426673438826025
Frontal ROI,7.0,-1.4716552866326789,0.17519619648811724,0.35726084841821365,False,-0.3576618125486163
Frontal ROI,8.0,-1.4595184813454891,0.17842652575585163,0.35726084841821365,False,-0.3572504691373852
Frontal ROI,9.0,-1.4457047565616705,0.1821662715606147,0.35726084841821365,False,-0.3419484624548819
Frontal ROI,10.0,-1.440562510201765,0.18357572804757502,0.35726084841821365,False,-0.31586633012244
Frontal ROI,11.0,-1.4536790412468161,0.179999180167823,0.35726084841821365,False,-0.28601473005388856
Frontal ROI,12.0,-1.4946996404533717,0.16920332178442493,0.35726084841821365,False,-0.26054995923072766
Frontal ROI,13.0,-1.5701639543022794,0.15082412508485285,0.35009176054464186,False,-0.2464504074145078
Frontal ROI,14.0,-1.6753780244895178,0.128180191918924,0.31527829661461654,False,-0.2474141883804999
Frontal ROI,15.0,-1.7904023803500821,0.10700293374035512,0.27988453937309304,False,-0.26276460138011615
Frontal ROI,16.0,-1.894120313465523,0.09073691055694011,0.2617571141600156,False,-0.2878167193534093
Frontal ROI,17.0,-1.9835730756665204,0.07860609504204835,0.2586989325092765,False,-0.3156125234646868
Frontal ROI,18.0,-2.072850340914631,0.06804907388494079,0.24337959588440558,False,-0.3393683487933414
Frontal ROI,19.0,-2.1785883374333603,0.05730613913740698,0.22881861317352922,False,-0.3546792317005517
Frontal ROI,20.0,-2.3074024991728,0.04643348171166072,0.22371671498349943,False,-0.36064565028461715
Frontal ROI,21.0,-2.4445423861626496,0.03708726606479199,0.20966268960821924,False,-0.3595880819283675
Frontal ROI,22.0,-2.546883608671117,0.03135465333229777,0.19801452239586248,False,-0.35562409652541227
Frontal ROI,23.0,-2.561031926007956,0.03063521892144306,0.19718341676203607,False,-0.3528125102757556
Frontal ROI,24.0,-2.464128535066337,0.035914567353922094,0.2063615714352409,False,-0.35364041823185105
Frontal ROI,25.0,-2.2776483989539034,0.0487495962104749,0.22371671498349943,False,-0.35836864715481065
Frontal ROI,26.0,-2.0482396309091673,0.07081514020133434,0.24820706640567686,False,-0.365320502586612
Frontal ROI,27.0,-1.8243302911734989,0.10140417841877268,0.26925882224075626,False,-0.37181368476623883
Frontal ROI,28.0,-1.6380278943927031,0.13584040987017626,0.32611002506504644,False,-0.37525352896024694
Frontal ROI,29.0,-1.502174978174253,0.1672983549918874,0.35726084841821365,False,-0.3739662327404639
Frontal ROI,30.0,-1.4184869411106569,0.18973448785663358,0.35726084841821365,False,-0.36755418373304455
Frontal ROI,31.0,-1.3850610204175806,0.199399015513432,0.35726084841821365,False,-0.35677225728300344
Frontal ROI,32.0,-1.3989748419110881,0.19532586392102788,0.35726084841821365,False,-0.34306567756817435
Frontal ROI,33.0,-1.4542097098236961,0.1798557654589479,0.35726084841821365,False,-0.32796999927519754
Frontal ROI,34.0,-1.5360524978983667,0.1589002961941667,0.35373680087939186,False,-0.3125785158498976
Frontal ROI,35.0,-1.616920316387041,0.14035046270977727,0.3344801291234665,False,-0.2972322726490658
Frontal ROI,36.0,-1.6640430154892447,0.1304623751026528,0.31754904495472086,False,-0.2815010165478473
Frontal ROI,37.0,-1.658520981538499,0.131587505607158,0.3191793821128643,False,-0.26443002597426435
Frontal ROI,38.0,-1.6031137242573317,0.1433730857180023,0.33839910130747347,False,-0.2449645150345424
Frontal ROI,39.0,-1.511141570739632,0.1650382982902346,0.35707360216498285,False,-0.22243729908356347
Frontal ROI,40.0,-1.3949113363951975,0.19650796981472612,0.35726084841821365,False,-0.19698998521915795
Frontal ROI,41.0,-1.2622280138603685,0.2385928175730736,0.3864646899748826,False,-0.1697861658550754
Frontal ROI,42.0,-1.1186227940847782,0.2922679115807873,0.4401238969999241,False,-0.1429095888413566
Frontal ROI,43.0,-0.9744094226111701,0.3553138643763194,0.49132576594782185,False,-0.11894847566962194
Frontal ROI,44.0,-0.8510861106138835,0.4167903281247506,0.5400554898622,False,-0.1004094388902399
Frontal ROI,45.0,-0.7756917827509738,0.45782844250275356,0.5772261478317091,False,-0.08917746932709666
Frontal ROI,46.0,-0.7650092111203312,0.46385288420974247,0.5827255767581173,False,-0.08619411814189162
Frontal ROI,47.0,-0.8114322998297202,0.43804982024133954,0.5593313733864828,False,-0.09140105878195787
Frontal ROI,48.0,-0.8779831969552657,0.4027825559320324,0.5307341573465314,False,-0.10386917646334219
Frontal ROI,49.0,-0.9262018977089599,0.37850812604494655,0.5102580699182837,False,-0.12196888644607282
Frontal ROI,50.0,-0.9544902789924155,0.36476758798863673,0.49905458095583144,False,-0.14345811341744658
Frontal ROI,51.0,-0.9822817456045511,0.3516280032230481,0.49132576594782185,False,-0.16547519389542875
Frontal ROI,52.0,-1.0216556403302646,0.3336197422084758,0.4743761446006928,False,-0.18456213089592305
Frontal ROI,53.0,-1.0721710359965386,0.3115499468163263,0.4578543243569072,False,-0.19691297806791513
Frontal ROI,54.0,-1.1217112020642843,0.2910199029307452,0.4401238969999241,False,-0.19897554691443897
Frontal ROI,55.0,-1.143842793099753,0.282199421543173,0.43367102622642173,False,-0.18835903096335013
Frontal ROI,56.0,-1.096345605511102,0.3013951196779749,0.4476228366403822,False,-0.16479081454301298
Frontal ROI,57.0,-0.9377402713377084,0.37285892639974916,0.50522747055005,False,-0.1307196562581891
Frontal ROI,58.0,-0.6729180026981317,0.5179029005218001,0.6302950230308713,False,-0.09117755165967863
Frontal ROI,59.0,-0.37806339138556266,0.7141462064543962,0.8009863851592508,False,-0.05274590747044805
Frontal ROI,60.0,-0.14570347857244506,0.887366593924608,0.9359594289010822,False,-0.021854683532811597
Frontal ROI,61.0,-0.018185470776156284,0.9858876692841786,0.9914413159589102,False,-0.0029801911901266354
Frontal ROI,62.0,0.014662600541996954,0.988621251293895,0.9914413159589102,False,0.002598830934924884
Frontal ROI,63.0,-0.015970000744141153,0.9876067497616605,0.9914413159589102,False,-0.002975068153771765
Frontal ROI,64.0,-0.0795716232021666,0.9383191804887917,0.9681430216565634,False,-0.015007899997902807
Frontal ROI,65.0,-0.1514539540564359,0.8829581620361675,0.9335651155163701,False,-0.027883902465779865
Frontal ROI,66.0,-0.21035591301344822,0.8380751207612862,0.9010592939473338,False,-0.03684877892683025
Frontal ROI,67.0,-0.23712824618548356,0.8178668680204036,0.8874994961026361,False,-0.03930389486082838
Frontal ROI,68.0,-0.220571765237296,0.8303482948236478,0.8954986994944263,False,-0.03518401117341068
Frontal ROI,69.0,-0.16675357007906658,0.87125029630455,0.926907883753396,False,-0.026371581347711594
Frontal ROI,70.0,-0.09606600401487855,0.925573252726854,0.9626511129992946,False,-0.015489552403721286
Frontal ROI,71.0,-0.02767294911744023,0.9785269045591451,0.991253410543296,False,-0.004636383452120962
Frontal ROI,72.0,0.03082350194905271,0.976083018409044,0.990208677141447,False,0.005414615028545599
Frontal ROI,73.0,0.08334535042427636,0.9354012789719757,0.9674101062665196,False,0.015308752957039328
Frontal ROI,74.0,0.1407565511468699,0.8911622930197705,0.9379951462565452,False,0.026593063531707473
Frontal ROI,75.0,0.21661171352000014,0.8333412704558245,0.8973459763280077,False,0.040892788728447746
Frontal ROI,76.0,0.32520337240626496,0.752459731578967,0.8346111896152781,False,0.059099722945386346
Frontal ROI,77.0,0.4807288600696026,0.6421796618615967,0.7373108280879889,False,0.080801817014753
Frontal ROI,78.0,0.6941649556993472,0.5051004802868474,0.6190130011906994,False,0.10410405905432969
Frontal ROI,79.0,0.9630721907536425,0.36067214535052616,0.49672136324306254,False,0.12593125481744277
Frontal ROI,80.0,1.2525815076711182,0.24192583345573393,0.3895998484390007,False,0.14280890975384716
Frontal ROI,81.0,1.4854914390300054,0.17157606800984856,0.35726084841821365,False,0.1519522388571415
Frontal ROI,82.0,1.5807689157000009,0.14838900896287122,0.3462290261124297,False,0.1523056509007059
Frontal ROI,83.0,1.5245262900568,0.16171476051363567,0.35373680087939186,False,0.14508534079097166
Frontal ROI,84.0,1.3815941664555251,0.20042516326189394,0.35744611444733065,False,0.1334959213874007
Frontal ROI,85.0,1.2360695118032237,0.247720048969439,0.39535796221205116,False,0.12162642861893999
Frontal ROI,86.0,1.1386325376747697,0.2842566173433341,0.4341261192977717,False,0.11292974213814459
Frontal ROI,87.0,1.0917286727009439,0.3033143300077978,0.4495208146627193,False,0.10892631458417364
Frontal ROI,88.0,1.0586295311676641,0.31735285861109774,0.4607761210071285,False,0.10869120692799346
Frontal ROI,89.0,0.9998610622416942,0.34350007038192387,0.48193373098140707,False,0.10932649071910142
Frontal ROI,90.0,0.90931249366516,0.3868882339164861,0.5185633880983876,False,0.10717285874186264
Frontal ROI,91.0,0.7992240625738593,0.4447402608395349,0.5652639334096179,False,0.09920108947501824
Frontal ROI,92.0,0.6732180774728793,0.517720725088852,0.6302950230308713,False,0.08398786573561486
Frontal ROI,93.0,0.520629509398422,0.6151895874975077,0.7128064476624015,False,0.06192754494296691
Frontal ROI,94.0,0.31882666534581133,0.7571330021907243,0.8371454803402172,False,0.03472550343506191
Frontal ROI,95.0,0.045656593048717886,0.9645809682942734,0.9856723888837984,False,0.004546586992234825
Frontal ROI,96.0,-0.27603628694505566,0.7887539191803872,0.8599012400395822,False,-0.026713094305289807
Frontal ROI,97.0,-0.560059732145852,0.5891049878379793,0.6882709941240391,False,-0.057716881400551055
Frontal ROI,98.0,-0.7584064236024227,0.46760233649456673,0.5853379247905202,False,-0.08751222717531545
Frontal ROI,99.0,-0.8965379779784275,0.3933143067020236,0.5243796129318272,False,-0.11511870075691222
Frontal ROI,100.0,-1.0102647768054884,0.3387565700443969,0.47973405171943884,False,-0.1392222020433873
Frontal ROI,101.0,-1.1192327931794108,0.29202108059812626,0.4401238969999241,False,-0.15823778921286205
Frontal ROI,102.0,-1.2284255806297082,0.2504407161051402,0.396295580112197,False,-0.17076597986543834
Frontal ROI,103.0,-1.330689843654263,0.21601862241033848,0.3693391568527983,False,-0.17620749191081503
Frontal ROI,104.0,-1.408479952345902,0.1925846060112597,0.35726084841821365,False,-0.17517943197902713
Frontal ROI,105.0,-1.4425278121676768,0.18303593706799248,0.35726084841821365,False,-0.16946931967898998
Frontal ROI,106.0,-1.428589511927425,0.1868941727855698,0.35726084841821365,False,-0.16150355114907305
Frontal ROI,107.0,-1.383983888959973,0.19971735090739287,0.35726084841821365,False,-0.15354346662512997
Frontal ROI,108.0,-1.3332681889179117,0.21520478849085384,0.3688473269733216,False,-0.14694435546406542
Frontal ROI,109.0,-1.2919644821595788,0.22855706520095126,0.3752189758919598,False,-0.14178650217099928
Frontal ROI,110.0,-1.261872446592921,0.23871499395024845,0.3864646899748826,False,-0.13704394854559127
Frontal ROI,111.0,-1.2327808557947286,0.24888757844933437,0.39535796221205116,False,-0.13124653391127536
Frontal ROI,112.0,-1.18642140427787,0.26582969654991506,0.4141035939588677,False,-0.12337200924168816
Frontal ROI,113.0,-1.1069908623752693,0.2970061698548095,0.4429815426983435,False,-0.11357122718260779
Frontal ROI,114.0,-0.9993217624376368,0.34374731168431316,0.48193373098140707,False,-0.10336509485808314
Frontal ROI,115.0,-0.8947499735945711,0.3942197660700042,0.5243796129318272,False,-0.09517580320131883
Frontal ROI,116.0,-0.8297139132208932,0.42815872194392757,0.5507142460232903,False,-0.09136824024703594
Frontal ROI,117.0,-0.8225674848608945,0.43200696782925163,0.5536323298872128,False,-0.09321152740058469
Frontal ROI,118.0,-0.8683196427138489,0.4077767865968457,0.533305088441024,False,-0.10020108356797944
Frontal ROI,119.0,-0.9420362765241739,0.37077132055407247,0.5037028986596992,False,-0.11000605957286747
Frontal ROI,120.0,-1.0047119583756787,0.34128217285259327,0.481365801146213,False,-0.11902829877766793
Frontal ROI,121.0,-1.0158589965980245,0.33622639402454085,0.477114781804055,False,-0.12332352843614673
Frontal ROI,122.0,-0.9507521157827551,0.36656213168333407,0.49905458095583144,False,-0.1195555190993296
Frontal ROI,123.0,-0.8080732694141135,0.4398838590226556,0.5606519730452392,False,-0.10574521045448804
Frontal ROI,124.0,-0.6022668737738026,0.5618611460396166,0.6687006169333977,False,-0.08172653404272734
Frontal ROI,125.0,-0.3531830815279413,0.7320823872165128,0.8158819609519483,False,-0.04929394147868149
Frontal ROI,126.0,-0.08407814200358074,0.9348347904163156,0.9674101062665196,False,-0.01199598712504717
Frontal ROI,127.0,0.174544107713371,0.8653011831473965,0.923251338487557,False,0.025507006994759895
Frontal ROI,128.0,0.3864232259829137,0.7081603290362019,0.7968224569091131,False,0.058519074130880644
Frontal ROI,129.0,0.5236642349471702,0.6131608947857357,0.7116320980874185,False,0.0836210980274689
Frontal ROI,130.0,0.5832386618786368,0.5740548193553614,0.6762748107383608,False,0.09982260819058442
Frontal ROI,131.0,0.588803801807365,0.5704733640858843,0.6759342747782647,False,0.10910463846748156
